time_m,average_excess_return,INDPRO,AWHMAN,AWHNONAG,AWOTMAN,DSPI,DSPIC96,PI,CE16OV,CLF16OV,PAYEMS,MANEMP,DMANEMP,NDMANEMP,USCONS,USFIRE,USGOOD,USGOVT,USMINE,USPRIV,USSERV,USTPU,USTRADE,USWTRADE,SRVPRD,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,UEMPLT5,UEMPMEAN,UEMPMED,UNEMPLOY,UNRATE,PCE,PCEDG,PCEND,PCES,HOUST,HOUST1F,HOUST2F,CURRSL,DEMDEPSL,M1SL,OCDSL,SAVINGSL,STDCBSL,STDSL,STDTI,SVGCBSL,SVGTI,SVSTCBSL,TCDSL,CPIAUCSL,PFCGEF,PPICPE,PPICRM,PPIFCF,PPIFGS,PPIIFF,PPIITM
1960-03,0.023570017882808422,-0.018018505502677584,,,,,,,,,0.0024213086890103597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960-04,0.029043716118804817,-0.00913248356327312,,,,,,,,,-0.003634165114219101,,,,,,,,,,,,,,,,,,,,,,,0.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960-05,0.0279854317484903,0.0,,,,,,,,,0.005823423528344307,,,,,,,,,,,,,,,,,,,,,,,-0.40000000000000036,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960-06,0.017774431284467977,0.00913248356327312,,,,,,,,,-3.770525800206315e-05,,,,,,,,,,,,,,,,,,,,,,,-0.09999999999999964,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960-07,0.0016555005150393296,-0.00913248356327312,,,,,,,,,-5.6560552799567176e-05,,,,,,,,,,,,,,,,,,,,,,,0.5999999999999996,,,,,7.195937226475569,,,,,,,,,,,,,,,,,,,,,,
1960-08,0.0003901845519881835,0.0,,,,,,,,,0.0017707121380556856,,,,,,,,,,,,,,,,,,,,,,,-0.09999999999999964,,,,,7.067319848653476,,,,,,,,,,,,,,,,,,,,,,
1960-09,0.0032925440351340117,0.0,,,,,,,,,-0.0010733554684154711,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,7.150701457592526,,,,,,,,,,,,,,,,,,,,,,
1960-10,0.008920452825661274,-0.018519047767237673,,,,,,,,,-0.0015461490776971232,,,,,,,,,,,,,,,,,,,,,,,-0.20000000000000018,,,,,6.981934677156389,,,,,,,,,,,,,,,,,,,,,,
1960-11,0.010246536459831392,0.0,,,,,,,,,-0.002645304240779467,,,,,,,,,,,,,,,,,,,,,,,0.7000000000000002,,,,,7.115582126184454,,,,,,,,,,,,,,,,,,,,,,
1960-12,-0.002521531194865978,-0.018868484304382704,,,,,,,,,-0.00284204136048416,,,,,,,,,,,,,,,,,,,,,,,-0.10000000000000053,,,,,7.118826249062078,,,0.0,1.289289762502932e-05,,,,,,,,,,,,,,,,,,
1961-01,0.001437995248385818,-0.01826095913460879,,,,,,,,,-0.00914919465358821,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,6.897704943128636,,,0.0,3.2290137650178883e-06,,,,,,,,,,,,,,,,,,
1961-02,0.0028151416980392793,-0.009746665852294889,,,,,,,,,0.00225694872308857,,,,,,,,,,,,,,,,,,,,,,,-0.20000000000000018,,,,,7.001245622069476,,,-0.0034542348680877133,7.232757157165794e-06,,,,,,,,,,,,,,,,,,
1961-03,0.0020072981293094705,-0.0009799118863487166,,,,,,,0.0031340231837777566,0.006442458695223863,-0.006632315518956489,,,,,,,,,,,,,,,,,,,,,,0.03220388397551588,0.20000000000000018,,,,,7.050989447068045,,,0.0,3.902789997068426e-05,,,,,,,,,,,,,,,,,,
1961-04,-0.001233184127365945,0.003913899321136505,,,,,,,0.003974603663463583,0.0030948820406315747,0.00017307525932253043,,,,,,,,,,,,,,,,,,,,,,0.01602305855131725,0.10000000000000053,,,,,7.1569563646156364,,,0.0034542348680877133,3.1604954919469095e-06,,,,,,,,,,,,,,,,,,
1961-05,0.0058161470112774415,0.02507363755211589,,,,,,,-0.007874881626873886,-0.010531105295457976,0.00424058737187849,,,,,,,,,,,,,,,,,,,,,,-0.016432056512028836,-0.10000000000000053,,,,,7.117205503164344,,,0.0,1.2574846534486595e-05,,,,,,,,,,,,,,,,,,
1961-06,0.007492603496388672,0.030021016254858424,,,,,,,0.000691157716643076,-9.803029143995445e-05,0.003955708919855638,,,,,,,,,,,,,,,,,,,,,,0.0069303171795542795,0.10000000000000053,,,,,7.168579897264035,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1961-07,0.007370992306587287,0.016498999380035073,,,,,,,0.01068202670906615,0.013921661214727266,0.007524118261214241,,,,,,,,,,,,,,,,,,,,,,0.004661068323160933,-0.10000000000000053,,,,,7.2254814727822945,,,-0.0034542348680877133,3.127051313087321e-06,,,,,,,,,,,,,,,,,,
1961-08,0.013640107985178701,0.021583571667174617,,,,,,,-0.007907184481927843,-0.01070568484190737,0.004702247420960148,,,,,,,,,,,,,,,,,,,,,,-0.0016187781762369013,0.10000000000000053,,,,,7.183111701743281,,,0.0034542348680877133,3.127051313087321e-06,,,,,,,,,,,,,,,,,,
1961-09,0.011750234426245062,0.003552401604367539,,,,,,,0.0035137333270842674,0.00217539933233013,0.0010168534912526894,,,,,,,,,,,,,,,,,,,,,,0.003840328115449765,0.0,,,,,7.183111701743281,,,0.0,3.138140144631935e-06,,,,,,,,,,,,,,,,,,
1961-10,0.012203106441493876,-0.010695289116748441,,,,,,,-0.010337133613740335,-0.01131902537999352,0.0007337516673988631,,,,,,,,,,,,,,,,,,,,,,-0.023266355617344914,-0.10000000000000053,,,,,7.215239978730097,,,0.006872879287761702,7.790149978760368e-05,,,,,,,,,,,,,,,,,,
1961-11,0.013625656814335797,0.013351333174864699,40.1,,,,,,0.005729382058801136,0.003922924582953513,0.02608109073863396,,,,,,,,,,,,,,,,,,,,,,-0.0024808778488232264,0.0,,,,,7.273786317844895,,,0.0034188067487859186,2.7652424387989464e-05,,,,,,,,,,,,,,,,,,
1961-12,0.016123928545485288,0.008802873745954898,40.6,,,,,,0.007841420262000298,0.003110509576613296,-0.0017972752284176607,0.005975263190086011,0.008943237707441654,0.002212390282942067,-0.028375858006667976,-0.0014450869566813296,,0.005336903928187198,0.0,,-0.0009209921050992165,-0.007863071584500503,-0.011223998427068338,-0.009888017281415529,,,,,,,,,-0.10602772685491324,-0.7000000000000002,,,,,7.2078598714324755,,,0.003407158321614201,3.0510493957287107e-06,,,,,,,,,,,,,,,,,,
1962-01,0.018236328553513897,0.009594491393761118,40.4,,,,,,-0.004159497912917587,-0.002942126335959472,0.0003120038934021352,0.004125218177144063,0.004441803521965326,0.0037223452368735366,-0.004437877106045818,0.0021668480850909333,,-0.008239663586149248,-0.010614201241773813,,0.0056441706573444606,-0.0058741070450274435,0.0037154714043499126,-0.004980916822812986,,,,,,,,,-0.016475601820399532,-0.09999999999999964,,,,,7.174724309836376,,,0.003395589001138344,4.839358502749583e-05,,,,,,,,,,,,,,,,,,
1962-02,0.009772435621317847,-0.009594491393761118,40.0,,,,,,0.005096349713500814,0.002284401898778654,-0.0011199957105354486,-0.004064429751240439,-0.003573559490863687,-0.004689663767354801,-0.04239847743589831,-0.0010828371388322822,,0.01089747245967132,-0.02001606470646955,,-0.0003927472721816372,0.0005121639036413939,0.004654779544983612,-0.0006660006906180627,,,,,,,,,-0.027275496136182298,-0.20000000000000018,,,,,7.163946684342547,,,0.0033840979842403307,6.77580863159177e-06,,,,,,,,,,,,,,,,,,
1962-03,0.006403874379479696,0.006116227017436415,40.3,,,,,,0.009114376710408933,0.005667398401769219,0.004746771858698651,0.005637232688734173,0.007888095360858216,0.002761288514131266,0.03234065377815831,0.0018040777038148548,,0.00011058888592963001,0.009287992466471273,,0.0036596564175308544,0.0007677543563300304,0.0009521543209238814,0.009943734568853557,,,,,,,,,-0.03698229697821098,-0.20000000000000018,,,,,7.026426808699636,,,0.0,1.2119391152093061e-05,,,,,,,,,,,,,,,,,,
1962-04,0.005445085534799103,0.008673081253428805,40.5,,,,,,0.000780324094924012,-0.0009330502365454407,0.002465281879697301,0.007527208634932947,0.009640177484637746,0.004813983576381631,-0.023102712793222402,0.0014409224395128817,,0.0024298664484714294,0.01529081779841679,,0.003256271193775362,0.002299732711531277,-0.0019052161038111137,0.0055912002259930205,,,,,,,,,-0.02373249480867834,-0.09999999999999964,,,,,7.25063551189868,,,0.010084119066625874,7.59442096116049e-07,,,,,,,,,,,,,,,,,,
