,kytreasnox,mcaldt,tmnomprc,tmnomprc_flg,tmytm,,,,,
2130,2000049,1994/10/31,81.00162232,D,7.016958866,,,,,
2131,2000049,1994/11/30,79.8370725,D,7.512934889,,,,,
2132,2000049,1994/12/30,79.40993041,D,7.670881149,,,,,
2133,2000049,1995/1/31,80.30791507,D,7.310066924,,,,,
2134,2000049,1995/2/28,81.52970891,D,6.80675706,,,,,
2135,2000049,1995/3/31,81.48000904,D,6.820853974,,,,,
2136,2000049,1995/4/28,81.94745072,D,6.61826735,,,,,
2137,2000049,1995/5/31,83.85539786,D,5.874575496,,,,,
2138,2000049,1995/6/30,84.01232295,D,5.801591847,,,,,
2139,2000049,1995/7/31,83.60152778,D,5.96483261,,,,,
2140,2000049,1995/8/31,83.85103977,D,5.865586786,,,,,
2141,2000049,1995/9/29,83.93231484,D,5.828004813,,,,,
2142,2000049,1995/10/31,84.42087505,D,5.645182844,,,,,
2143,2000049,1995/11/30,85.1372682,D,5.358616907,,,,,
2144,2000049,1995/12/29,85.56541914,D,5.182101309,,,,,
2145,2000049,1996/1/31,86.04393237,D,5.014985652,,,,,
2146,2000049,1996/2/29,84.83475873,D,5.492192654,,,,,
2147,2000049,1996/3/29,83.87318437,D,5.851453657,,,,,
2148,2000049,1996/4/30,83.21050593,D,6.126552612,,,,,
2149,2000049,1996/5/31,82.66417809,D,6.363562078,,,,,
2150,2000049,1996/6/28,82.90541114,D,6.237602195,,,,,
2151,2000049,1996/7/31,82.74635548,D,6.318777498,,,,,
2152,2000049,1996/8/30,82.36514911,D,6.461025991,,,,,
2153,2000049,1996/9/30,83.00681879,D,6.208247767,,,,,
2154,2000049,1996/10/31,83.98245267,D,5.829390855,,,,,
2155,2000049,1996/11/29,84.4197007,D,5.640495458,,,,,
2156,2000049,1996/12/31,83.59387095,D,5.973332929,,,,,
2157,2000049,1997/1/31,83.52780303,D,5.999688151,,,,,
2158,2000049,1997/2/28,83.12208199,D,6.156371042,,,,,
2159,2000049,1997/3/31,82.21162299,D,6.523159542,,,,,
2160,2000049,1997/4/30,82.6767699,D,6.346846604,,,,,
2161,2000049,1997/5/30,82.86134928,D,6.255290315,,,,,
2162,2000049,1997/6/30,83.20878698,D,6.121650734,,,,,
2163,2000049,1997/7/31,84.21278182,D,5.722223563,,,,,
2164,2000049,1997/8/29,83.44349081,D,6.016866728,,,,,
2165,2000049,1997/9/30,84.0157921,D,5.805513628,,,,,
2166,2000049,1997/10/31,84.45719004,D,5.625709485,,,,,
2167,2000049,1997/11/28,84.0904498,D,5.760124902,,,,,
2168,2000049,1997/12/31,84.48511353,D,5.624964678,,,,,
2169,2000049,1998/1/30,85.31975471,D,5.28249051,,,,,
2170,2000049,1998/2/27,84.80421268,D,5.484148828,,,,,
2171,2000049,1998/3/31,84.61318262,D,5.569337118,,,,,
2172,2000049,1998/4/30,84.64239578,D,5.552759638,,,,,
2173,2000049,1998/5/29,84.71823246,D,5.51287447,,,,,
2174,2000049,1998/6/30,84.84598355,D,5.477751206,,,,,
2175,2000049,1998/7/31,84.88640731,D,5.456890356,,,,,
2176,2000049,1998/8/31,86.32158803,D,4.898542252,,,,,
2177,2000049,1998/9/30,87.78276461,D,4.347470369,,,,,
2178,2000049,1998/10/30,87.85555716,D,4.308002022,,,,,
2179,2000049,1998/11/30,87.29451895,D,4.525284478,,,,,
2180,2000049,1998/12/31,87.10344412,D,4.598259554,,,,,
2181,2000049,1999/1/29,87.14366198,D,4.57453839,,,,,
2182,2000049,1999/2/26,85.47743446,D,5.216301038,,,,,
2183,2000049,1999/3/31,85.91671287,D,5.068985589,,,,,
2184,2000049,1999/4/30,85.71045191,D,5.135157518,,,,,
2185,2000049,1999/5/28,84.70292209,D,5.513861085,,,,,
2186,2000049,1999/6/30,84.63789929,D,5.564682935,,,,,
2187,2000049,1999/7/30,84.32778269,D,5.671601095,,,,,
2188,2000049,1999/8/31,84.07344009,D,5.782649585,,,,,
2189,2000049,1999/9/30,84.39740206,D,5.649293263,,,,,
2190,2000049,1999/10/29,83.95612793,D,5.813266875,,,,,
2191,2000049,1999/11/30,83.56524551,D,5.984749375,,,,,
2192,2000049,1999/12/31,82.97017735,D,6.217287426,,,,,
2193,2000049,2000/1/31,82.12985863,D,6.556297765,,,,,
2194,2000049,2000/2/29,82.28083662,D,6.501065305,,,,,
2195,2000049,2000/3/31,82.69185472,D,6.334969547,,,,,
2196,2000049,2000/4/28,82.29006589,D,6.485480742,,,,,
2197,2000049,2000/5/31,82.21941309,D,6.531923062,,,,,
2198,2000049,2000/6/30,83.03111521,D,6.198492397,,,,,
2199,2000049,2000/7/31,82.96846679,D,6.223652472,,,,,
2200,2000049,2000/8/31,83.50617048,D,6.019316189,,,,,
2201,2000049,2000/9/29,83.84822761,D,5.866703703,,,,,
2202,2000049,2000/10/31,83.97667609,D,5.821036551,,,,,
2203,2000049,2000/11/30,84.7276836,D,5.534368298,,,,,
2204,2000049,2000/12/29,85.82612898,D,5.085600957,,,,,
2205,2000049,2001/1/31,86.84177925,D,4.707043564,,,,,
2206,2000049,2001/2/28,87.22034797,D,4.56191709,,,,,
2207,2000049,2001/3/30,87.60937143,D,4.401368089,,,,,
2208,2000049,2001/4/30,86.99931137,D,4.638097237,,,,,
2209,2000049,2001/5/31,87.08174109,D,4.61920212,,,,,
2210,2000049,2001/6/29,86.92849881,D,4.660962081,,,,,
2211,2000049,2001/7/31,88.10842122,D,4.220069143,,,,,
2212,2000049,2001/8/31,88.53720544,D,4.05454145,,,,,
2213,2000049,2001/9/28,90.21880366,D,3.421702594,,,,,
2214,2000049,2001/10/31,91.51055733,D,2.959897644,,,,,
2215,2000049,2001/11/30,89.99014806,D,3.512458674,,,,,
2216,2000049,2001/12/31,89.18830164,D,3.810530301,,,,,
2217,2000049,2002/1/31,89.19615954,D,3.807596292,,,,,
2218,2000049,2002/2/28,89.69772733,D,3.620851884,,,,,
2219,2000049,2002/3/28,87.79188834,D,4.324239755,,,,,
2220,2000049,2002/4/30,89.07294794,D,3.857150522,,,,,
2221,2000049,2002/5/31,89.3987856,D,3.732028168,,,,,
2222,2000049,2002/6/28,90.11799714,D,3.458866796,,,,,
2223,2000049,2002/7/31,91.80724144,D,2.851904657,,,,,
2224,2000049,2002/8/30,92.63071598,D,2.546994391,,,,,
2225,2000049,2002/9/30,94.07600679,D,2.033714395,,,,,
2226,2000049,2002/10/31,93.81646406,D,2.125719534,,,,,
2227,2000049,2002/11/29,92.46194671,D,2.60767089,,,,,
2228,2000049,2002/12/31,94.08428039,D,2.032640243,,,,,
2229,2000049,2003/1/31,93.60660027,D,2.200300325,,,,,
2230,2000049,2003/2/28,94.366417,D,1.931067487,,,,,
2231,2000049,2003/3/31,94.25006926,D,1.972153189,,,,,
2232,2000049,2003/4/30,94.22861243,D,1.983354846,,,,,
2233,2000049,2003/5/30,95.24560123,D,1.620751532,,,,,
2234,2000049,2003/6/30,95.02417832,D,1.699741732,,,,,
2235,2000049,2003/7/31,93.22504456,D,2.336325862,,,,,
2236,2000049,2003/8/29,92.62703512,D,2.545995687,,,,,
2237,2000049,2003/9/30,94.23113049,D,1.980652948,,,,,
2238,2000049,2003/10/31,93.03343299,D,2.404845988,,,,,
2239,2000049,2003/11/28,92.54262296,D,2.576303578,,,,,
2240,2000049,2003/12/31,93.13313826,D,2.373504903,,,,,
2241,2000049,2004/1/30,93.16832039,D,2.354447368,,,,,
2242,2000049,2004/2/27,93.76230631,D,2.142994598,,,,,
2243,2000049,2004/3/31,94.17072886,D,2.00385615,,,,,
2244,2000049,2004/4/30,91.68446155,D,2.893909081,,,,,
2245,2000049,2004/5/28,91.04424235,D,3.118942196,,,,,
2246,2000049,2004/6/30,90.96335458,D,3.16000097,,,,,
2247,2000049,2004/7/30,91.07654828,D,3.112818807,,,,,
2248,2000049,2004/8/31,92.13251077,D,2.73141044,,,,,
2249,2000049,2004/9/30,91.76277424,D,2.870692626,,,,,
2250,2000049,2004/10/29,91.95160314,D,2.791827437,,,,,
2251,2000049,2004/11/30,90.71695205,D,3.24753156,,,,,
2252,2000049,2004/12/31,90.75573611,D,3.233283665,,,,,
2253,2000049,2005/1/31,90.27969398,D,3.40858756,,,,,
2254,2000049,2005/2/28,89.36525145,D,3.744522683,,,,,
2255,2000049,2005/3/31,88.90572543,D,3.916211792,,,,,
2256,2000049,2005/4/29,89.4474839,D,3.710506307,,,,,
2257,2000049,2005/5/31,89.77695471,D,3.594729197,,,,,
2258,2000049,2005/6/30,89.71078147,D,3.616005504,,,,,
2259,2000049,2005/7/29,88.60844593,D,4.020418673,,,,,
2260,2000049,2005/8/31,89.26052645,D,3.790489112,,,,,
2261,2000049,2005/9/30,88.32674268,D,4.133800428,,,,,
2262,2000049,2005/10/31,87.68342653,D,4.377245481,,,,,
2263,2000049,2005/11/30,87.79012447,D,4.34467321,,,,,
2264,2000049,2005/12/30,87.8322805,D,4.316818502,,,,,
2265,2000049,2006/1/31,87.54538546,D,4.433761336,,,,,
2266,2000049,2006/2/28,87.11636346,D,4.597515138,,,,,
2267,2000049,2006/3/31,86.70855183,D,4.749585006,,,,,
2268,2000049,2006/4/28,86.55481388,D,4.799925694,,,,,
2269,2000049,2006/5/31,86.21148005,D,4.950081691,,,,,
2270,2000049,2006/6/30,85.93023241,D,5.049870784,,,,,
2271,2000049,2006/7/31,86.45782925,D,4.846021742,,,,,
2272,2000049,2006/8/31,87.01005765,D,4.633983868,,,,,
2273,2000049,2006/9/29,87.24149912,D,4.541373937,,,,,
2274,2000049,2006/10/31,87.27913453,D,4.535292153,,,,,
2275,2000049,2006/11/30,87.54897235,D,4.42835153,,,,,
2276,2000049,2006/12/29,86.9544994,D,4.646775727,,,,,
2277,2000049,2007/1/31,86.70583971,D,4.759311184,,,,,
2278,2000049,2007/2/28,87.40185725,D,4.492557733,,,,,
2279,2000049,2007/3/30,87.42304395,D,4.472207482,,,,,
2280,2000049,2007/4/30,87.49378471,D,4.44935108,,,,,
2281,2000049,2007/5/31,86.63874252,D,4.789517917,,,,,
2282,2000049,2007/6/29,86.56647694,D,4.799818118,,,,,
2283,2000049,2007/7/31,87.53455514,D,4.437885288,,,,,
2284,2000049,2007/8/31,88.3389886,D,4.129183518,,,,,
2285,2000049,2007/9/28,88.63293299,D,4.011233403,,,,,
2286,2000049,2007/10/31,88.8956573,D,3.927149414,,,,,
2287,2000049,2007/11/30,91.29186391,D,3.034179721,,,,,
2288,2000049,2007/12/31,91.32397855,D,3.022466485,,,,,
2289,2000049,2008/1/31,93.627888,D,2.192727537,,,,,
2290,2000049,2008/2/29,94.63027781,D,1.839756713,,,,,
2291,2000049,2008/3/31,94.89064818,D,1.748167691,,,,,
2292,2000049,2008/4/30,92.88445697,D,2.462711067,,,,,
2293,2000049,2008/5/30,91.56173408,D,2.935877345,,,,,
2294,2000049,2008/6/30,91.64221452,D,2.909272195,,,,,
2295,2000049,2008/7/31,91.94221152,D,2.805455537,,,,,
2296,2000049,2008/8/29,92.41798618,D,2.623493912,,,,,
2297,2000049,2008/9/30,93.37127112,D,2.286215996,,,,,
2298,2000049,2008/10/31,94.69669883,D,1.816368242,,,,,
2299,2000049,2008/11/28,96.27221228,D,1.264039999,,,,,
2300,2000049,2008/12/31,97.05162485,D,0.998482956,,,,,
2301,2000049,2009/1/30,96.0966842,D,1.325968264,,,,,
2302,2000049,2009/2/27,95.90988687,D,1.389499223,,,,,
2303,2000049,2009/3/31,96.57197646,D,1.162719556,,,,,
2304,2000049,2009/4/30,95.93466426,D,1.382164701,,,,,
2305,2000049,2009/5/29,95.88553119,D,1.396676459,,,,,
2306,2000049,2009/6/30,95.27287288,D,1.614168901,,,,,
2307,2000049,2009/7/31,95.36364036,D,1.580983192,,,,,
2308,2000049,2009/8/31,95.72480375,D,1.45509583,,,,,
2309,2000049,2009/9/30,95.83668275,D,1.418784458,,,,,
2310,2000049,2009/10/30,96.01825339,D,1.351926493,,,,,
2311,2000049,2009/11/30,96.79968937,D,1.083224154,,,,,
2312,2000049,2009/12/31,95.15216957,D,1.654915092,,,,,
2313,2000049,2010/1/29,96.07975651,D,1.329409188,,,,,
2314,2000049,2010/2/26,96.00539181,D,1.355148302,,,,,
2315,2000049,2010/3/31,95.4064638,D,1.570330031,,,,,
2316,2000049,2010/4/30,95.64744176,D,1.48202116,,,,,
2317,2000049,2010/5/28,96.38339112,D,1.223407325,,,,,
2318,2000049,2010/6/30,97.20759713,D,0.944906818,,,,,
2319,2000049,2010/7/30,97.62214357,D,0.800732054,,,,,
2320,2000049,2010/8/31,97.97435817,D,0.682146451,,,,,
2321,2000049,2010/9/30,98.07526915,D,0.647240591,,,,,
2322,2000049,2010/10/29,98.47351776,D,0.511350011,,,,,
2323,2000049,2010/11/30,97.87453866,D,0.716124863,,,,,
2324,2000049,2010/12/31,97.01741153,D,1.008403235,,,,,
2325,2000049,2011/1/31,97.1284589,D,0.970306085,,,,,
2326,2000049,2011/2/28,96.563692,D,1.164515718,,,,,
2327,2000049,2011/3/31,96.14428233,D,1.309476911,,,,,
2328,2000049,2011/4/29,96.95511274,D,1.02885647,,,,,
2329,2000049,2011/5/31,97.64043482,D,0.795949597,,,,,
2330,2000049,2011/6/30,97.566479,D,0.820457572,,,,,
2331,2000049,2011/7/29,98.3414598,D,0.555959478,,,,,
2332,2000049,2011/8/31,98.98576647,D,0.340114569,,,,,
2333,2000049,2011/9/30,98.73332101,D,0.424535568,,,,,
2334,2000049,2011/10/31,98.78527227,D,0.407016926,,,,,
2335,2000049,2011/11/30,98.75937529,D,0.416508591,,,,,
2336,2000049,2011/12/30,98.82888678,D,0.391959014,,,,,
2337,2000049,2012/1/31,99.08913058,D,0.305014411,,,,,
2338,2000049,2012/2/29,98.65104686,D,0.453125186,,,,,
2339,2000049,2012/3/30,98.38804425,D,0.541202135,,,,,
2340,2000049,2012/4/30,98.79400634,D,0.404441599,,,,,
2341,2000049,2012/5/31,98.88095537,D,0.375804083,,,,,
2342,2000049,2012/6/29,98.71166468,D,0.431841088,,,,,
2343,2000049,2012/7/31,99.13482965,D,0.2896449,,,,,
2344,2000049,2012/8/31,99.11010644,D,0.297958929,,,,,
2345,2000049,2012/9/28,99.02983526,D,0.324374701,,,,,
2346,2000049,2012/10/31,98.86530885,D,0.380740321,,,,,
2347,2000049,2012/11/30,98.96175308,D,0.347891444,,,,,
2348,2000049,2012/12/31,98.89890833,D,0.369066197,,,,,
2349,2000049,2013/1/31,98.74158313,D,0.422906434,,,,,
2350,2000049,2013/2/28,98.93604312,D,0.35622715,,,,,
2351,2000049,2013/3/28,98.90836692,D,0.364546705,,,,,
2352,2000049,2013/4/30,99.03571158,D,0.322989272,,,,,
2353,2000049,2013/5/31,98.45776921,D,0.517609609,,,,,
2354,2000049,2013/6/28,97.93678279,D,0.69303424,,,,,
2355,2000049,2013/7/31,98.15675519,D,0.620714921,,,,,
2356,2000049,2013/8/30,97.56376251,D,0.820636029,,,,,
2357,2000049,2013/9/30,98.07257783,D,0.648154481,,,,,
2358,2000049,2013/10/31,98.18211722,D,0.610978483,,,,,
2359,2000049,2013/11/29,98.26481399,D,0.582408506,,,,,
2360,2000049,2013/12/31,97.61671247,D,0.804049121,,,,,
2361,2000049,2014/1/31,97.87101432,D,0.716670691,,,,,
2362,2000049,2014/2/28,97.88292629,D,0.712617607,,,,,
2363,2000049,2014/3/31,97.33087461,D,0.900975015,,,,,
2364,2000049,2014/4/30,97.41554029,D,0.873612347,,,,,
2365,2000049,2014/5/30,97.59853274,D,0.808780309,,,,,
2366,2000049,2014/6/30,97.3475762,D,0.895260857,,,,,
2367,2000049,2014/7/31,96.92886098,D,1.038813637,,,,,
2368,2000049,2014/8/29,97.10338828,D,0.97712017,,,,,
2369,2000049,2014/9/30,96.76471529,D,1.096259021,,,,,
2370,2000049,2014/10/31,97.12988478,D,0.96981719,,,,,
2371,2000049,2014/11/28,97.33579386,D,0.897653779,,,,,
2372,2000049,2014/12/31,96.72980034,D,1.109301614,,,,,
2373,2000049,2015/1/30,97.7062027,D,0.772094504,,,,,
2374,2000049,2015/2/27,96.93683178,D,1.035130628,,,,,
2375,2000049,2015/3/31,97.3341628,D,0.901494929,,,,,
2376,2000049,2015/4/30,97.26970016,D,0.921913164,,,,,
2377,2000049,2015/5/29,97.17096376,D,0.953994506,,,,,
2378,2000049,2015/6/30,96.96307146,D,1.027999583,,,,,
2379,2000049,2015/7/31,97.06054919,D,0.993598769,,,,,
2380,2000049,2015/8/31,96.7672779,D,1.094376848,,,,,
2381,2000049,2015/9/30,97.30009051,D,0.913176135,,,,,
2382,2000049,2015/10/30,96.94100684,D,1.03369761,,,,,
2383,2000049,2015/11/30,96.38792242,D,1.225190431,,,,,
2384,2000049,2015/12/31,96.09477196,D,1.326630972,,,,,
2385,2000049,2016/1/29,97.06306783,D,0.990926292,,,,,
2386,2000049,2016/2/29,97.31325402,D,0.907832959,,,,,
2387,2000049,2016/3/31,97.43791508,D,0.866742404,,,,,
2388,2000049,2016/4/29,97.21775073,D,0.939704212,,,,,
2389,2000049,2016/5/31,96.95540506,D,1.030635192,,,,,
2390,2000049,2016/6/30,97.93240289,D,0.697698063,,,,,
2391,2000049,2016/7/29,97.74428952,D,0.759127066,,,,,
2392,2000049,2016/8/31,97.2220069,D,0.939961433,,,,,
2393,2000049,2016/9/30,97.34590192,D,0.896651739,,,,,
2394,2000049,2016/10/31,97.04289239,D,1.000570551,,,,,
2395,2000049,2016/11/30,95.8860312,D,1.401609114,,,,,
2396,2000049,2016/12/30,95.7351662,D,1.451490901,,,,,
2397,2000049,2017/1/31,95.64629016,D,1.483775927,,,,,
2398,2000049,2017/2/28,95.50358465,D,1.533546833,,,,,
2399,2000049,2017/3/31,95.56500331,D,1.510737296,,,,,
2400,2000049,2017/4/28,95.7257255,D,1.452125219,,,,,
2401,2000049,2017/5/31,95.75865473,D,1.445959559,,,,,
2402,2000049,2017/6/30,95.43697016,D,1.555384777,,,,,
2403,2000049,2017/7/31,95.55944794,D,1.512673313,,,,,
2404,2000049,2017/8/31,95.7892382,D,1.432686449,,,,,
2405,2000049,2017/9/29,95.2014883,D,1.636165263,,,,,
2406,2000049,2017/10/31,94.91261646,D,1.740451533,,,,,
2407,2000049,2017/11/30,94.45226813,D,1.900783476,,,,,
2408,2000049,2017/12/29,94.23941671,D,1.972318224,,,,,
2409,2000049,2018/1/31,93.35579398,D,2.293836427,,,,,
2410,2000049,2018/2/28,93.0321958,D,2.409685908,,,,,
2411,2000049,2018/3/29,93.09720088,D,2.377688034,,,,,
2412,2000049,2018/4/30,92.39874251,D,2.632822925,,,,,
2413,2000049,2018/5/31,92.624251,D,2.551642796,,,,,
2414,2000049,2018/6/29,92.44668492,D,2.613163321,,,,,
2415,2000049,2018/7/31,92.07489657,D,2.752261648,,,,,
2416,2000049,2018/8/31,92.28117868,D,2.67522298,,,,,
2417,2000049,2018/9/28,91.74537188,D,2.863925047,,,,,
2418,2000049,2018/10/31,91.64645242,D,2.910388451,,,,,
2419,2000049,2018/11/30,92.01196757,D,2.772519301,,,,,
2420,2000049,2018/12/31,92.93272513,D,2.44091563,,,,,
2421,2000049,2019/1/31,93.00424521,D,2.415295898,,,,,
2422,2000049,2019/2/28,92.81785423,D,2.482105669,,,,,
2423,2000049,2019/3/29,93.61819174,D,2.192176195,,,,,
2424,2000049,2019/4/30,93.53367462,D,2.228288673,,,,,
2425,2000049,2019/5/31,94.52677632,D,1.874522993,,,,,
2426,2000049,2019/6/28,94.98774444,D,1.709393671,,,,,
2427,2000049,2019/7/31,94.69779232,D,1.817643156,,,,,
2428,2000049,2019/8/30,95.81380705,D,1.422847443,,,,,
2429,2000049,2019/9/30,95.43818264,D,1.554961682,,,,,
2430,2000049,2019/10/31,95.57115919,D,1.508592136,,,,,
2431,2000049,2019/11/29,95.28104095,D,1.608373521,,,,,
2432,2000049,2019/12/31,95.29640415,D,1.605936979,,,,,
2433,2000050,1952/6/30,92.63413443,D,1.912812248,,,,,
2434,2000050,1952/7/31,92.30886539,D,1.99938059,,,,,
2435,2000050,1952/8/29,92.14577619,D,2.04076513,,,,,
2436,2000050,1952/9/30,92.09610433,D,2.059849511,,,,,
2437,2000050,1952/10/31,91.92901928,D,2.102395958,,,,,
2438,2000050,1952/11/28,91.8775539,D,2.113492993,,,,,
2439,2000050,1952/12/31,91.90460162,D,2.109032651,,,,,
2440,2000050,1953/1/30,91.8120737,D,2.132737828,,,,,
2441,2000050,1953/2/27,91.61692263,D,2.185860339,,,,,
2442,2000050,1953/3/31,91.00162637,D,2.35893602,,,,,
2443,2000050,1953/4/30,90.76268347,D,2.421390564,,,,,
2444,2000050,1953/5/29,90.01574944,D,2.62424615,,,,,
2445,2000050,1953/6/30,90.71422663,D,2.439741796,,,,,
2446,2000050,1953/7/31,90.76564203,D,2.42057622,,,,,
2447,2000050,1953/8/31,90.61591015,D,2.463509492,,,,,
2448,2000050,1953/9/30,91.47305535,D,2.226618322,,,,,
2449,2000050,1953/10/30,92.14423188,D,2.04257942,,,,,
2450,2000050,1953/11/30,92.1562298,D,2.042122479,,,,,
2451,2000050,1953/12/31,92.48997038,D,1.950413537,,,,,
2452,2000050,1954/1/29,93.43644334,D,1.693738001,,,,,
2453,2000050,1954/2/26,93.68249692,D,1.628124874,,,,,
2454,2000050,1954/3/31,93.80805608,D,1.596892474,,,,,
2455,2000050,1954/4/30,94.0051571,D,1.54445575,,,,,
2456,2000050,1954/5/28,92.95017677,D,1.825164033,,,,,
2457,2000050,1954/6/30,93.61679357,D,1.647881355,,,,,
2458,2000050,1954/7/30,93.78256966,D,1.602583978,,,,,
2459,2000050,1954/8/31,93.78294947,D,1.605777979,,,,,
2460,2000050,1954/9/30,93.68083353,D,1.630797281,,,,,
2461,2000050,1954/10/29,93.11652525,D,1.779306831,,,,,
2462,2000050,1954/11/30,92.77108906,D,1.877164202,,,,,
2463,2000050,1954/12/31,92.34743083,D,1.988945245,,,,,
2464,2000050,1955/1/31,91.90600898,D,2.110094317,,,,,
2465,2000050,1955/2/28,91.09347085,D,2.33210136,,,,,
2466,2000050,1955/3/31,91.26816151,D,2.282641175,,,,,
2467,2000050,1955/4/29,91.28972277,D,2.275182573,,,,,
2468,2000050,1955/5/31,91.16283973,D,2.314656278,,,,,
2469,2000050,1955/6/30,90.67197538,D,2.446370912,,,,,
2470,2000050,1955/7/29,90.38633066,D,2.521746823,,,,,
2471,2000050,1955/8/31,89.97935057,D,2.63794275,,,,,
2472,2000050,1955/9/30,90.19785515,D,2.577348201,,,,,
2473,2000050,1955/10/31,90.47035309,D,2.503699477,,,,,
2474,2000050,1955/11/30,90.15618229,D,2.588893366,,,,,
2475,2000050,1955/12/30,89.997716,D,2.631043182,,,,,
2476,2000050,1956/1/31,90.2029192,D,2.579476796,,,,,
2477,2000050,1956/2/29,90.06376716,D,2.614515358,,,,,
2478,2000050,1956/3/29,89.66049575,D,2.722902951,,,,,
2479,2000050,1956/4/30,88.96891214,D,2.922079476,,,,,
2480,2000050,1956/5/31,89.14102809,D,2.87179521,,,,,
2481,2000050,1956/6/29,89.29642661,D,2.826346162,,,,,
2482,2000050,1956/7/31,88.46623166,D,3.065831794,,,,,
2483,2000050,1956/8/31,87.33668325,D,3.382673521,,,,,
2484,2000050,1956/9/28,87.11433977,D,3.441645134,,,,,
2485,2000050,1956/10/31,87.4370154,D,3.353989718,,,,,
2486,2000050,1956/11/30,86.98689498,D,3.482932287,,,,,
2487,2000050,1956/12/31,86.83955506,D,3.527699118,,,,,
2488,2000050,1957/1/31,87.86783839,D,3.231195346,,,,,
2489,2000050,1957/2/28,87.376563,D,3.371268418,,,,,
2490,2000050,1957/3/29,87.30947777,D,3.388137812,,,,,
2491,2000050,1957/4/30,86.91146195,D,3.509410496,,,,,
2492,2000050,1957/5/31,86.44613653,D,3.638724431,,,,,
2493,2000050,1957/6/27,85.70601961,D,3.845642144,,,,,
2494,2000050,1957/7/31,85.4695579,D,3.922561437,,,,,
2495,2000050,1957/8/30,85.73025232,D,3.843844974,,,,,
2496,2000050,1957/9/30,85.47158235,D,3.924655888,,,,,
2497,2000050,1957/10/31,84.91145913,D,4.086229548,,,,,
2498,2000050,1957/11/29,87.62073758,D,3.299292572,,,,,
2499,2000050,1957/12/31,89.29563239,D,2.832380352,,,,,
2500,2000050,1958/1/31,89.58788288,D,2.746871415,,,,,
2501,2000050,1958/2/28,90.49053029,D,2.496414644,,,,,
2502,2000050,1958/3/31,90.90182989,D,2.384751355,,,,,
2503,2000050,1958/4/30,91.58100602,D,2.197152494,,,,,
2504,2000050,1958/5/29,92.18203285,D,2.030950465,,,,,
2505,2000050,1958/6/30,90.52112187,D,2.489674292,,,,,
2506,2000050,1958/7/31,89.50717886,D,2.769387053,,,,,
2507,2000050,1958/8/29,86.40461227,D,3.645736988,,,,,
2508,2000050,1958/9/30,86.33925156,D,3.674663696,,,,,
2509,2000050,1958/10/31,86.54726831,D,3.609514483,,,,,
2510,2000050,1958/11/28,86.51146926,D,3.614901835,,,,,
2511,2000050,1958/12/31,86.13417877,D,3.72904313,,,,,
2512,2000050,1959/1/30,85.36589998,D,3.950175376,,,,,
2513,2000050,1959/2/27,85.95392063,D,3.77879458,,,,,
2514,2000050,1959/3/31,85.74424874,D,3.847664895,,,,,
2515,2000050,1959/4/30,84.95030775,D,4.07480201,,,,,
2516,2000050,1959/5/29,84.57502988,D,4.179689558,,,,,
2517,2000050,1959/6/30,83.8232372,D,4.41452196,,,,,
2518,2000050,1959/7/31,83.81198023,D,4.411833959,,,,,
2519,2000050,1959/8/31,82.97774884,D,4.66494251,,,,,
2520,2000050,1959/9/30,82.67234572,D,4.753869846,,,,,
2521,2000050,1959/10/30,83.40581091,D,4.530099494,,,,,
2522,2000050,1959/11/30,82.34805086,D,4.855384964,,,,,
2523,2000050,1959/12/31,82.2555083,D,4.88015325,,,,,
2524,2000050,1960/1/29,82.9516312,D,4.663230647,,,,,
2525,2000050,1960/2/29,83.12662902,D,4.62012725,,,,,
2526,2000050,1960/3/31,85.24487871,D,3.988321997,,,,,
2527,2000050,1960/4/29,83.93292698,D,4.372814715,,,,,
2528,2000050,1960/5/31,84.23567136,D,4.294675716,,,,,
2529,2000050,1960/6/30,85.37550036,D,3.950069747,,,,,
2530,2000050,1960/7/29,86.93449456,D,3.493204366,,,,,
2531,2000050,1960/8/31,86.84807783,D,3.522832821,,,,,
2532,2000050,1960/9/30,86.57695991,D,3.600945121,,,,,
2533,2000050,1960/10/31,86.46229555,D,3.636543916,,,,,
2534,2000050,1960/11/30,85.74537139,D,3.842070517,,,,,
2535,2000050,1960/12/30,87.45326463,D,3.347056347,,,,,
2536,2000050,1961/1/31,86.61504186,D,3.594879735,,,,,
2537,2000050,1961/2/28,87.07246929,D,3.463108016,,,,,
2538,2000050,1961/3/30,87.70367579,D,3.275672144,,,,,
2539,2000050,1961/4/28,88.24933466,D,3.118692473,,,,,
2540,2000050,1961/5/31,87.83120744,D,3.248282467,,,,,
2541,2000050,1961/6/30,86.48461,D,3.627608094,,,,,
2542,2000050,1961/7/31,86.4837656,D,3.630336763,,,,,
2543,2000050,1961/8/31,85.87940227,D,3.803049585,,,,,
2544,2000050,1961/9/29,86.4367552,D,3.638944984,,,,,
2545,2000050,1961/10/31,86.91367097,D,3.508774645,,,,,
2546,2000050,1961/11/30,86.83629808,D,3.526221635,,,,,
2547,2000050,1961/12/29,86.12444175,D,3.726765736,,,,,
2548,2000050,1962/1/31,85.63097356,D,3.87542388,,,,,
2549,2000050,1962/2/28,86.61205412,D,3.590820292,,,,,
2550,2000050,1962/3/30,86.88073712,D,3.511036508,,,,,
2551,2000050,1962/4/30,86.67166992,D,3.576077887,,,,,
2552,2000050,1962/5/31,86.85636108,D,3.520450158,,,,,
